TIME,STD,CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,%idle
04:35:28,IST,all,1.51,0,0.5,1.51,0,0,0,0,0,96.48
04:35:29,IST,all,1.01,0,0.5,0,0,0.25,0,0,0,98.24
04:35:30,IST,all,0.76,0,0.5,0,0,0,0,0,0,98.74
04:35:31,IST,all,0.5,0,1.25,0.25,0,0,0,0,0,98
04:35:32,IST,all,1.01,0,0.25,0,0,0,0,0,0,98.74
04:35:33,IST,all,1.01,0,0.5,1.76,0,0,0,0,0,96.73
04:35:34,IST,all,0.5,0,0.75,0,0,0,0,0,0,98.75
04:35:35,IST,all,1.49,0,1,0,0,0.25,0,0,0,97.26
04:35:36,IST,all,3.76,0,1,8.27,0,0,0,0,0,86.97
04:35:37,IST,all,1.26,0,0,0,0,0,0,0,0,98.74
04:35:38,IST,all,1.99,0,0.5,0,0,0.25,0,0,0,97.26
04:35:39,IST,all,1.25,0,0.5,0,0,0,0,0,0,98.25
04:35:40,IST,all,1.01,0,0.5,0,0,0,0,0,0,98.49
04:35:41,IST,all,1.26,0,0.25,0.76,0,0,0,0,0,97.73
04:35:42,IST,all,1.5,0,1,2.25,0,0,0,0,0,95.25
04:35:43,IST,all,1.25,0,0.75,0,0,0,0,0,0,97.99
04:35:44,IST,all,1.26,0,0,0,0,0.25,0,0,0,98.48
04:35:45,IST,all,1,0,0.5,0,0,0,0,0,0,98.5
04:35:46,IST,all,1.5,0,0.5,0,0,0.25,0,0,0,97.74
04:35:47,IST,all,1,0,0.75,3,0,0.25,0,0,0,95
04:35:48,IST,all,1.01,0,0.25,0,0,0,0,0,0,98.74
04:35:49,IST,all,1.75,0,0.5,0.25,0,0,0,0,0,97.5
04:35:50,IST,all,1.01,0,0.5,0,0,0,0,0,0,98.49
04:35:51,IST,all,1,0,0.75,0,0,0,0,0,0,98.25
04:35:52,IST,all,0.76,0,0.5,0,0,0,0,0,0,98.74
04:35:53,IST,all,0.51,0,0.76,2.02,0,0.25,0,0,0,96.46
04:35:54,IST,all,1,0,0.25,0,0,0,0,0,0,98.75
04:35:55,IST,all,1.75,0.25,0.25,0,0,0,0,0,0,97.75
04:35:56,IST,all,0.75,0,0.5,0,0,0,0,0,0,98.74
04:35:57,IST,all,0.76,0,0.25,0,0,0,0,0,0,98.99
04:35:58,IST,all,1.01,0,0.5,1.76,0,0,0,0,0,96.73
04:35:59,IST,all,1.5,0,0.75,0.25,0,0.25,0,0,0,97.26
04:36:00,IST,all,1.25,0,1,0,0,0.25,0,0,0,97.49
04:36:01,IST,all,1.01,0,1.01,0,0,0,0,0,0,97.99
04:36:02,IST,all,1.5,0,0.5,0,0,0.25,0,0,0,97.76
04:36:03,IST,all,2,0,0.5,1.75,0,0,0,0,0,95.75
04:36:04,IST,all,1.75,0,0.5,0,0,0,0,0,0,97.76
04:36:05,IST,all,1.51,0,0.25,0,0,0,0,0,0,98.24
04:36:06,IST,all,2.27,0,0.76,10.83,0,0,0,0,0,86.15
04:36:07,IST,all,1.5,0,0.5,0,0,0,0,0,0,97.99
04:36:08,IST,all,1.25,0,0.5,0,0,0,0,0,0,98.25
04:36:09,IST,all,0.51,0,0.25,0,0,0,0,0,0,99.24
04:36:10,IST,all,1.25,0,0.25,0,0,0.25,0,0,0,98.25
04:36:11,IST,all,0.76,0,0.5,2.02,0,0,0,0,0,96.73
04:36:12,IST,all,0.76,0,0.25,0.76,0,0,0,0,0,98.23
04:36:13,IST,all,1.01,0,0.5,0.25,0,0,0,0,0,98.24
04:36:14,IST,all,1.26,0,0.5,0,0,0,0,0,0,98.24
04:36:15,IST,all,1.01,0,0.75,0,0,0,0,0,0,98.24
04:36:16,IST,all,1,0,0.75,0,0,0,0,0,0,98.25
04:36:17,IST,all,1.01,0,0.76,2.27,0,0,0,0,0,95.97
04:36:18,IST,all,1.5,0,0.5,0,0,0,0,0,0,97.99
04:36:19,IST,all,1.75,0,0.5,0,0,0,0,0,0,97.75
04:36:20,IST,all,1.25,0.25,0.25,0,0,0,0,0,0,98.25
04:36:21,IST,all,1,0,0.75,0,0,0.25,0,0,0,97.99
04:36:22,IST,all,1.5,0,1,1.75,0,0,0,0,0,95.75
04:36:23,IST,all,1.51,0,1.01,1.01,0,0,0,0,0,96.48
04:36:24,IST,all,1.25,0,0.75,0,0,0,0,0,0,97.99
04:36:25,IST,all,1.26,0,0.25,0,0,0.25,0,0,0,98.24
04:36:26,IST,all,1,0,0.75,0,0,0.25,0,0,0,98
04:36:27,IST,all,1,0,0.5,0.25,0,0,0,0,0,98.25
04:36:28,IST,all,1.25,0,0.5,0,0,0,0,0,0,98.25
04:36:29,IST,all,1.26,0,0.25,2.02,0,0.25,0,0,0,96.22
04:36:30,IST,all,0.75,0,0.75,0,0,0.25,0,0,0,98.25
04:36:31,IST,all,3.73,0,1.24,7.46,0,0.25,0,0,0,87.31
04:36:32,IST,all,0.75,0,0.5,0,0,0,0,0,0,98.75
04:36:33,IST,all,1,0,0.75,0,0,0,0,0,0,98.25
04:36:34,IST,all,1.26,0,0.25,2.76,0,0,0,0,0,95.73
04:36:35,IST,all,0.75,0,0.25,0.25,0,0,0,0,0,98.75
04:36:36,IST,all,1.26,0,0.5,0,0,0,0,0,0,98.24
04:36:37,IST,all,3.31,0,1.27,12.21,0,0,0,0,0,83.21
04:36:38,IST,all,0.75,0,0.5,0,0,0,0,0,0,98.74
04:36:39,IST,all,1.01,0,0.25,0,0,0.25,0,0,0,98.49
04:36:40,IST,all,0.75,0,0.75,0,0,0,0,0,0,98.5
04:36:41,IST,all,1.01,0,0.5,0,0,0,0,0,0,98.49
04:36:42,IST,all,0.5,0,0,2.77,0,0.25,0,0,0,96.47
04:36:43,IST,all,1.5,0,0.5,0.25,0,0,0,0,0,97.74
04:36:44,IST,all,1,0,0.75,0,0,0,0,0,0,98.25
04:36:45,IST,all,1,0,1,0,0,0,0,0,0,98
04:36:46,IST,all,1.01,0,0.75,0,0,0,0,0,0,98.24
04:36:47,IST,all,1,0,0.5,0.25,0,0.25,0,0,0,98
04:36:48,IST,all,1.01,0,0.25,2.01,0,0,0,0,0,96.73
04:36:49,IST,all,1,0,0.75,0,0,0.25,0,0,0,97.99
04:36:50,IST,all,1.25,0.25,0.5,0,0,0,0,0,0,98
04:36:51,IST,all,0.76,0,0.5,0,0,0,0,0,0,98.74
04:36:52,IST,all,1,0,0.5,0,0,0,0,0,0,98.5
04:36:53,IST,all,1.25,0,0.5,3.01,0,0,0,0,0,95.24
04:36:54,IST,all,0.76,0,0.25,0,0,0,0,0,0,98.99
04:36:55,IST,all,2.53,0,0.51,0,0,0,0,0,0,96.97
04:36:56,IST,all,2.01,0,0.75,0,0,0.25,0,0,0,96.98
04:36:57,IST,all,1.25,0,0.25,0.25,0,0,0,0,0,98.25
04:36:58,IST,all,3.77,0,0.75,2.76,0,0,0,0,0,92.71
04:36:59,IST,all,2.01,0,0.5,0,0,0,0,0,0,97.49
04:37:00,IST,all,0.76,0,0.51,0,0,0,0,0,0,98.74
04:37:01,IST,all,0.76,0,0,0,0,0.25,0,0,0,98.99
04:37:02,IST,all,0.51,0,0,0,0,0.25,0,0,0,99.24
04:37:03,IST,all,1.01,0,0.5,3.27,0,0,0,0,0,95.23
04:37:04,IST,all,1.26,0,0,0,0,0.25,0,0,0,98.49
04:37:05,IST,all,1.01,0,0.5,0,0,0,0,0,0,98.49
04:37:06,IST,all,2.27,0,0.25,0,0,0,0,0,0,97.48
04:37:07,IST,all,7.05,0,1.01,9.07,0,0,0,0,0,82.87
04:37:08,IST,all,1,0,0.25,0,0,0.25,0,0,0,98.5
04:37:09,IST,all,1,0,0.5,0.25,0,0,0,0,0,98.25
04:37:10,IST,all,0.75,0,1,0,0,0,0,0,0,98.25
04:37:11,IST,all,1.01,0,0.25,0,0,0.25,0,0,0,98.49
04:37:12,IST,all,1.01,0,0.25,3.02,0,0,0,0,0,95.72
04:37:13,IST,all,1.26,0,0.5,0.25,0,0,0,0,0,97.99
04:37:14,IST,all,1,0,0.5,0,0,0,0,0,0,98.5
04:37:15,IST,all,1.01,0,0.5,0,0,0,0,0,0,98.49
04:37:16,IST,all,1.01,0,0.5,0,0,0,0,0,0,98.49
04:37:17,IST,all,0.5,0,0.75,0,0,0.25,0,0,0,98.49
04:37:18,IST,all,1.01,0,0.25,10.8,0,0.25,0,0,0,87.69
04:37:19,IST,all,1.01,0,0.25,0,0,0,0,0,0,98.74
04:37:20,IST,all,0.5,0,0.5,0,0,0,0,0,0,98.99
04:37:21,IST,all,1.01,0,0.25,0,0,0.25,0,0,0,98.49
04:37:22,IST,all,0.5,0,0.76,0,0,0,0,0,0,98.74
04:37:23,IST,all,0.76,0,0.25,1.01,0,0.25,0,0,0,97.73
04:37:24,IST,all,0.76,0,0,0,0,0,0,0,0,99.24
04:37:25,IST,all,0.76,0,0.25,0,0,0,0,0,0,98.99
04:37:26,IST,all,1,0,0.5,0,0,0,0,0,0,98.5
04:37:27,IST,all,1.01,0,0.75,0,0,0,0,0,0,98.24
04:37:28,IST,all,1.25,0,0.5,2.99,0,0.25,0,0,0,95.01
04:37:29,IST,all,1.51,0.25,0.25,0,0,0.25,0,0,0,97.74
04:37:30,IST,all,1.25,0,0.5,0,0,0.25,0,0,0,98
04:37:31,IST,all,1.27,0,0.25,0,0,0,0,0,0,98.48
04:37:32,IST,all,1.25,0,0.5,0,0,0,0,0,0,98.25
04:37:33,IST,all,1.5,0,0.25,3.01,0,0.25,0,0,0,94.99
04:37:34,IST,all,1,0,0.75,0.25,0,0,0,0,0,97.99
04:37:35,IST,all,1,0,0.5,0,0,0,0,0,0,98.5
04:37:36,IST,all,0.75,0,0.5,0,0,0,0,0,0,98.74
04:37:37,IST,all,2.28,0,1.01,8.61,0,0,0,0,0,88.1
04:37:38,IST,all,1.01,0,0.5,0,0,0,0,0,0,98.49
04:37:39,IST,all,0.51,0,0,0,0,0,0,0,0,99.49
04:37:40,IST,all,1.01,0,0.25,0,0,0.25,0,0,0,98.49
04:37:41,IST,all,0.76,0,0.25,0,0,0,0,0,0,98.99
04:37:42,IST,all,1.25,0,0.5,0,0,0,0,0,0,98.25
04:37:43,IST,all,1.25,0,0.5,2.49,0,0.25,0,0,0,95.51
04:37:44,IST,all,0.76,0,0,0,0,0,0,0,0,99.24
04:37:45,IST,all,0.5,0,0.5,0,0,0,0,0,0,98.99
04:37:46,IST,all,2.27,0,0.76,0,0,0,0,0,0,96.98
04:37:47,IST,all,1,0,0.75,0,0,0.25,0,0,0,98
04:37:48,IST,all,1.01,0,0.25,2.51,0,0,0,0,0,96.23
04:37:49,IST,all,1,0,0.75,0,0,0,0,0,0,98.25
04:37:50,IST,all,1.26,0,0.25,0,0,0.25,0,0,0,98.24
04:37:51,IST,all,0.75,0.25,0.75,0,0,0,0,0,0,98.24
04:37:52,IST,all,0.5,0,0,0,0,0,0,0,0,99.5
04:37:53,IST,all,2.02,0,0.51,6.82,0,0,0,0,0,90.66
04:37:54,IST,all,1.01,0,0.5,0,0,0,0,0,0,98.49
04:37:55,IST,all,1.25,0,0.5,0,0,0.25,0,0,0,98
04:37:56,IST,all,1.26,0.25,0.25,8.04,0,0,0,0,0,90.2
04:37:57,IST,all,1.01,0,0.5,2.26,0,0,0,0,0,96.23
04:37:58,IST,all,1,0,0.5,0,0,0.25,0,0,0,98.25
04:37:59,IST,all,0.5,0,0.5,0,0,0,0,0,0,98.99
04:38:00,IST,all,1.26,0,0.25,0,0,0,0,0,0,98.49
04:38:01,IST,all,1.01,0,0.25,0,0,0.25,0,0,0,98.49
04:38:02,IST,all,0.76,0,0.25,2.53,0,0,0,0,0,96.46
04:38:03,IST,all,0.75,0,0.75,7.25,0,0.25,0,0,0,91
04:38:04,IST,all,0.76,0,0,0,0,0.25,0,0,0,98.99
04:38:05,IST,all,0.75,0,0.25,0,0,0,0,0,0,98.99
04:38:06,IST,all,0.75,0,0.5,0.25,0,0,0,0,0,98.5
04:38:07,IST,all,1.52,0,0.51,22.03,0,0,0,0,0,75.95
04:38:08,IST,all,2.01,0,1,3.76,0,0,0,0,0,93.23
04:38:09,IST,all,1.26,0,0.25,0,0,0,0,0,0,98.49
04:38:10,IST,all,1.25,0,0.25,0,0,0.5,0,0,0,98
04:38:11,IST,all,1.25,0,0.75,0,0,0,0,0,0,98
04:38:12,IST,all,0.5,0,0.25,0,0,0.25,0,0,0,98.99
04:38:13,IST,all,1,0,0.75,3.26,0,0,0,0,0,94.99
04:38:14,IST,all,0.75,0,0.5,0,0,0.25,0,0,0,98.49
04:38:15,IST,all,0.75,0,0.5,0,0,0,0,0,0,98.74
04:38:16,IST,all,1.75,0,0.5,5.01,0,0.25,0,0,0,92.48
04:38:17,IST,all,1.01,0,0.5,0,0,0,0,0,0,98.49
04:38:18,IST,all,1.26,0,0.25,0,0,0,0,0,0,98.49
04:38:19,IST,all,1.01,0,0.5,0,0,0,0,0,0,98.49
04:38:20,IST,all,1.01,0,0,0,0,0.25,0,0,0,98.74
04:38:21,IST,all,1.01,0,0.5,0,0,0,0,0,0,98.49
04:38:22,IST,all,1.25,0,0.5,2.75,0,0,0,0,0,95.5
04:38:23,IST,all,1.26,0,0.75,0.75,0,0,0,0,0,97.24
04:38:24,IST,all,1.25,0,0.5,0,0,0,0,0,0,98.25
04:38:25,IST,all,1.25,0,0.5,0,0,0,0,0,0,98.25
04:38:26,IST,all,1.25,0,0.25,0,0,0.25,0,0,0,98.25
04:38:27,IST,all,1.01,0,0.5,0,0,0,0,0,0,98.49
04:38:28,IST,all,1,0,0.5,3.25,0,0.5,0,0,0,94.75
04:38:29,IST,all,0.75,0,0.75,0,0,0,0,0,0,98.49
04:38:30,IST,all,0.75,0,0.25,0,0,0.5,0,0,0,98.49
04:38:31,IST,all,1.51,0,0.5,0,0,0,0,0,0,97.99
04:38:32,IST,all,1,0,0.75,0,0,0.25,0,0,0,97.99
04:38:33,IST,all,0.76,0,0.25,0,0,0.25,0,0,0,98.74
04:38:34,IST,all,1.25,0,0.5,3.01,0,0,0,0,0,95.24
04:38:35,IST,all,1.01,0,0.5,0,0,0.25,0,0,0,98.24
04:38:36,IST,all,1,0,1,0,0,0,0,0,0,98
04:38:37,IST,all,2.52,0,1.01,21.91,0,0,0,0,0,74.56
04:38:38,IST,all,1.26,0,0.25,0.76,0,0,0,0,0,97.73
04:38:39,IST,all,1,0,0.5,0,0,0.25,0,0,0,98.25
04:38:40,IST,all,0.76,0,0.25,0,0,0,0,0,0,98.99
04:38:41,IST,all,2.51,0,1.25,0,0,0,0,0,0,96.24
04:38:42,IST,all,0.75,0,0.25,0,0,0,0,0,0,98.99
04:38:43,IST,all,1,0,0.75,1,0,0,0,0,0,97.24
04:38:44,IST,all,2.26,0,0.25,2.26,0,0,0,0,0,95.23
04:38:45,IST,all,0.76,0,0.51,0,0,0,0,0,0,98.74
04:38:46,IST,all,1,0,0.75,0,0,0.25,0,0,0,97.99
04:38:47,IST,all,1.26,0,0.5,0,0,0,0,0,0,98.24
04:38:48,IST,all,1.26,0,0.25,0,0,0,0,0,0,98.49
04:38:49,IST,all,1.25,0,0.5,2.99,0,0,0,0,0,95.26
04:38:50,IST,all,1,0,0.5,0,0,0,0,0,0,98.5
04:38:51,IST,all,1.25,0,0.5,3.01,0,0.25,0,0,0,94.99
04:38:52,IST,all,1.75,0,0.5,0,0,0,0,0,0,97.75
04:38:53,IST,all,1,0,1,0,0,0,0,0,0,98
04:38:54,IST,all,1.01,0,0.5,0.25,0,0,0,0,0,98.24
04:38:55,IST,all,1.5,0,0.5,0,0,0,0,0,0,97.99
04:38:56,IST,all,1.01,0,0,0,0,0.25,0,0,0,98.74
04:38:57,IST,all,1.5,0,0.5,3,0,0,0,0,0,95
04:38:58,IST,all,1.01,0,0.25,0,0,0,0,0,0,98.74
04:38:59,IST,all,1,0,0.25,0,0,0,0,0,0,98.75
04:39:00,IST,all,2.01,0,0.25,0,0,0,0,0,0,97.74
04:39:01,IST,all,2.51,0,1.25,0,0,0.25,0,0,0,95.99
04:39:02,IST,all,0.51,0,0.25,3.28,0,0,0,0,0,95.96
04:39:03,IST,all,0.5,0,0.5,0,0,0,0,0,0,98.99
04:39:04,IST,all,1,0,0.75,0.25,0,0,0,0,0,97.99
04:39:05,IST,all,1.01,0,0.25,0,0,0,0,0,0,98.73
04:39:06,IST,all,0.76,0,0.5,0,0,0,0,0,0,98.74
04:39:07,IST,all,3.27,0,1.01,10.8,0,0,0,0,0,84.92
04:39:08,IST,all,0.76,0,0.5,0,0,0.25,0,0,0,98.49
04:39:09,IST,all,1.25,0,0.25,0,0,0,0,0,0,98.5
04:39:10,IST,all,1.49,0,1.24,0,0,0,0,0,0,97.27
04:39:11,IST,all,1.01,0,0.76,0,0,0,0,0,0,98.24
04:39:12,IST,all,1.01,0,0.5,2.76,0,0,0,0,0,95.73
04:39:13,IST,all,1,0,0.5,0.5,0,0,0,0,0,97.99
04:39:14,IST,all,1.25,0,0.5,0,0,0.25,0,0,0,97.99
04:39:15,IST,all,0.75,0.25,0.5,0,0,0,0,0,0,98.5
04:39:16,IST,all,1.26,0,0.25,0,0,0.25,0,0,0,98.24
04:39:17,IST,all,1.26,0,0.25,0,0,0,0,0,0,98.49
04:39:18,IST,all,1.74,0,0.75,3.23,0,0,0,0,0,94.28
04:39:19,IST,all,1.25,0,0.25,0,0,0.25,0,0,0,98.25
04:39:20,IST,all,1.25,0,0.5,0,0,0,0,0,0,98.25
04:39:21,IST,all,1.25,0,0.5,0,0,0,0,0,0,98.25
04:39:22,IST,all,1,0,0.75,0,0,0.25,0,0,0,98
04:39:23,IST,all,1.01,0,0.5,3.02,0,0,0,0,0,95.48
04:39:24,IST,all,2.24,0,0.25,0.25,0,0,0,0,0,97.26
04:39:25,IST,all,0.5,0,0.5,0,0,0.25,0,0,0,98.75
04:39:26,IST,all,1.25,0.25,0.5,0,0,0,0,0,0,98
04:39:27,IST,all,1.01,0,0.25,0,0,0,0,0,0,98.74
04:39:28,IST,all,1,0,1,2.76,0,0,0,0,0,95.24
04:39:29,IST,all,1,0,0.5,0,0,0,0,0,0,98.5
04:39:30,IST,all,0.75,0,0.25,0,0,0,0,0,0,98.99
04:39:31,IST,all,1.01,0,0,0,0,0,0,0,0,98.99
04:39:32,IST,all,0.75,0,0.25,0,0,0,0,0,0,98.99
04:39:33,IST,all,1.25,0,0.75,1.25,0,0,0,0,0,96.75
04:39:34,IST,all,0.76,0,0.25,0,0,0,0,0,0,98.99
04:39:35,IST,all,0.75,0,0.25,0,0,0.25,0,0,0,98.74
04:39:36,IST,all,1.24,0,1,0,0,0.25,0,0,0,97.51
04:39:37,IST,all,3.49,0,1.25,8.73,0,0,0,0,0,86.53
04:39:38,IST,all,1,0,0.5,0,0,0,0,0,0,98.5
04:39:39,IST,all,1.25,0,0.5,0,0,0,0,0,0,98.25
04:39:40,IST,all,1.25,0,0.25,0,0,0,0,0,0,98.5
04:39:41,IST,all,1.26,0,0.25,0,0,0,0,0,0,98.49
04:39:42,IST,all,1.51,0,0.25,3.27,0,0.25,0,0,0,94.72
04:39:43,IST,all,0.75,0,0.75,0,0,0,0,0,0,98.49
04:39:44,IST,all,1.01,0,0.25,0,0,0,0,0,0,98.74
04:39:45,IST,all,1,0,0.75,0.25,0,0,0,0,0,98
04:39:46,IST,all,1.25,0,0.25,0,0,0,0,0,0,98.5
04:39:47,IST,all,0.76,0,0.5,0,0,0,0,0,0,98.74
04:39:48,IST,all,1.51,0,0.5,2.26,0,0,0,0,0,95.73
04:39:49,IST,all,1.01,0,0.5,0,0,0.25,0,0,0,98.24
04:39:50,IST,all,1.01,0,0.25,0,0,0,0,0,0,98.74
04:39:51,IST,all,1.25,0,0.75,0,0,0,0,0,0,98
04:39:52,IST,all,0.5,0,0.5,0,0,0,0,0,0,98.99
04:39:53,IST,all,1.75,0,1,1.75,0,0,0,0,0,95.51
04:39:54,IST,all,2.24,0,0.75,0,0,0,0,0,0,97.01
04:39:55,IST,all,1,0,1.25,0,0,0,0,0,0,97.76
04:39:56,IST,all,1.25,0,0.25,0,0,0.25,0,0,0,98.25
04:39:57,IST,all,1.75,0,0.75,0.25,0,0,0,0,0,97.26
04:39:58,IST,all,1.25,0,0.5,0.75,0,0,0,0,0,97.49
04:39:59,IST,all,1,0,0.25,0.25,0,0.25,0,0,0,98.25
04:40:00,IST,all,1.76,0,0.25,0,0,0,0,0,0,97.99
04:40:01,IST,all,1.01,0,0.5,0,0,0,0,0,0,98.49
04:40:02,IST,all,1.51,0,0.5,0,0,0,0,0,0,97.99
04:40:03,IST,all,0.51,0,0.25,1.01,0,0,0,0,0,98.23
04:40:04,IST,all,1.75,0,0.5,0,0,0,0,0,0,97.75
04:40:05,IST,all,1.25,0,0.25,0,0,0,0,0,0,98.5
04:40:06,IST,all,1.25,0,0.75,0,0,0,0,0,0,98
04:40:07,IST,all,3.28,0,1.26,8.59,0,0,0,0,0,86.87
04:40:08,IST,all,1.26,0,0.5,0,0,0,0,0,0,98.24
04:40:09,IST,all,1.26,0,0.5,0,0,0,0,0,0,98.24
04:40:10,IST,all,0.75,0,0.75,0,0,0,0,0,0,98.49
04:40:11,IST,all,0.76,0,0.25,0,0,0.25,0,0,0,98.74
04:40:12,IST,all,1.01,0,0,0,0,0,0,0,0,98.99
04:40:13,IST,all,1.75,0,0.75,1,0,0,0,0,0,96.5
04:40:14,IST,all,1,0,1,0,0,0,0,0,0,97.99
04:40:15,IST,all,1,0,0.5,0,0,0.25,0,0,0,98.25
04:40:16,IST,all,1,0,0.5,0,0,0,0,0,0,98.5
04:40:17,IST,all,1.26,0,0.5,0,0,0,0,0,0,98.24
04:40:18,IST,all,1.25,0,0.25,2.26,0,0,0,0,0,96.24
04:40:19,IST,all,1.5,0,0.25,0,0,0,0,0,0,98.25
04:40:20,IST,all,1.26,0,0.5,0,0,0,0,0,0,98.24
04:40:21,IST,all,1,0,0.75,0,0,0,0,0,0,98.25
04:40:22,IST,all,1.5,0,0.75,0,0,0,0,0,0,97.75
04:40:23,IST,all,2,0,0.75,2.75,0,0,0,0,0,94.5
04:40:24,IST,all,1.25,0,0.75,0,0,0,0,0,0,98
04:40:25,IST,all,1.25,0,0.5,0.25,0,0,0,0,0,97.99
04:40:26,IST,all,1.01,0,0.25,0,0,0,0,0,0,98.74
04:40:27,IST,all,0.76,0,0.51,0,0,0,0,0,0,98.74
04:40:28,IST,all,0.75,0,0.5,2.51,0,0.25,0,0,0,95.99
04:40:29,IST,all,0.51,0,0.25,0.51,0,0,0,0,0,98.73
04:40:30,IST,all,1.01,0,0.5,0,0,0,0,0,0,98.49
04:40:31,IST,all,1.01,0,0.25,0,0,0,0,0,0,98.74
04:40:32,IST,all,1.25,0,0.5,0,0,0,0,0,0,98.25
04:40:33,IST,all,1.75,0,0.5,0,0,0,0,0,0,97.76
04:40:34,IST,all,1.01,0,0.25,3.28,0,0,0,0,0,95.45
04:40:35,IST,all,1.26,0,0.5,0,0,0,0,0,0,98.24
04:40:36,IST,all,1.01,0,0.25,0,0,0,0,0,0,98.74
04:40:37,IST,all,2.76,0,1,8.52,0,0,0,0,0,87.72
04:40:38,IST,all,1.25,0,0.25,0,0,0.25,0,0,0,98.25
04:40:39,IST,all,1.01,0,0.25,0,0,0,0,0,0,98.74
04:40:40,IST,all,1.51,0,0.25,0,0,0,0,0,0,98.24
04:40:41,IST,all,1.01,0,0.25,0,0,0,0,0,0,98.74
04:40:42,IST,all,1.25,0,0.75,0.5,0,0,0,0,0,97.5
04:40:43,IST,all,1.25,0,0.75,2,0,0,0,0,0,96
04:40:44,IST,all,1.01,0,0.75,0,0,0,0,0,0,98.24
04:40:45,IST,all,2.01,0,0.5,0,0,0,0,0,0,97.49
04:40:46,IST,all,1.25,0,0.5,0,0,0,0,0,0,98.25
04:40:47,IST,all,1.75,0,0.75,0.25,0,0,0,0,0,97.25
04:40:48,IST,all,1.25,0,0.75,0.5,0,0,0,0,0,97.49
04:40:49,IST,all,1.25,0,0.75,0,0,0.25,0,0,0,97.76
04:40:50,IST,all,1.5,0,0.75,0,0,0.25,0,0,0,97.51
04:40:51,IST,all,1,0,0.5,0.25,0,0,0,0,0,98.25
04:40:52,IST,all,2,0,0.25,0,0,0,0,0,0,97.75
04:40:53,IST,all,1,0,0.5,1,0,0.25,0,0,0,97.24
04:40:54,IST,all,7.52,0,0.75,0,0,0,0,0,0,91.73
04:40:55,IST,all,1.5,0,0.5,0,0,0,0,0,0,97.99
04:40:56,IST,all,2.51,0,0.25,3.01,0,0,0,0,0,94.24
04:40:57,IST,all,0.75,0,0.75,0,0,0,0,0,0,98.49
04:40:58,IST,all,1.01,0,0.75,0,0,0,0,0,0,98.24
04:40:59,IST,all,1.01,0,0.5,0,0,0,0,0,0,98.49
04:41:00,IST,all,1.26,0,0.5,0,0,0.25,0,0,0,97.98
04:41:01,IST,all,1.01,0,0.5,2.02,0,0,0,0,0,96.47
04:41:02,IST,all,0.75,0,0.75,1.25,0,0,0,0,0,97.25
04:41:03,IST,all,1.26,0,0.25,0,0,0,0,0,0,98.49
04:41:04,IST,all,1.01,0,0.5,0,0,0,0,0,0,98.49
04:41:05,IST,all,0.25,0,0.75,0,0,0,0,0,0,98.99
04:41:06,IST,all,0.5,0,0.75,0,0,0,0,0,0,98.74
04:41:07,IST,all,3.27,0,0.75,11.06,0,0,0,0,0,84.92
04:41:08,IST,all,1.25,0,0.75,0,0,0,0,0,0,98
04:41:09,IST,all,0.99,0,0.99,0.25,0,0.5,0,0,0,97.27
04:41:10,IST,all,1,0.25,0.75,0,0,0,0,0,0,97.99
04:41:11,IST,all,1.25,0,0.75,0,0,0,0,0,0,98
04:41:12,IST,all,1.25,0,1.25,1.75,0,0,0,0,0,95.75
04:41:13,IST,all,1.75,0,0.25,1.25,0,0,0,0,0,96.74
04:41:14,IST,all,0.76,0,0.5,0,0,0,0,0,0,98.74
04:41:15,IST,all,1.75,0,0.5,0.25,0,0.25,0,0,0,97.25
04:41:16,IST,all,1.01,0,0.5,5.28,0,0,0,0,0,93.22
04:41:17,IST,all,1.51,0,0.5,0,0,0,0,0,0,97.98
04:41:18,IST,all,1.49,0.25,1,0,0,0,0,0,0,97.26
04:41:19,IST,all,1.25,0,0.5,0,0,0,0,0,0,98.25
04:41:20,IST,all,1.25,0,0.75,0,0,0,0,0,0,98
04:41:21,IST,all,1.01,0,0.25,0,0,0,0,0,0,98.74
04:41:22,IST,all,1.51,0,0.75,2.76,0,0,0,0,0,94.97
04:41:23,IST,all,1,0,0.5,0,0,0,0,0,0,98.5
04:41:24,IST,all,1.01,0,0.25,0,0,0,0,0,0,98.74
04:41:25,IST,all,1,0,0.75,0.25,0,0,0,0,0,97.99
04:41:26,IST,all,16.16,0,4.8,0,0,1.26,0,0,0,77.78
04:41:27,IST,all,20.56,0,6.09,0,0,0.51,0,0,0,72.84
04:41:28,IST,all,9.64,0,2.79,1.78,0,0.25,0,0,0,85.53
04:41:29,IST,all,1.26,0,0.5,0,0,0,0,0,0,98.24
04:41:30,IST,all,1,0,1,0,0,0,0,0,0,98
04:41:31,IST,all,1,0,0.5,0,0,0,0,0,0,98.5
04:41:32,IST,all,1.26,0,0.25,0,0,0,0,0,0,98.49
04:41:33,IST,all,1,0,0.5,3,0,0,0,0,0,95.5
04:41:34,IST,all,0.75,0,0.75,0,0,0,0,0,0,98.5
04:41:35,IST,all,1,0,0.25,0,0,0.25,0,0,0,98.5
04:41:36,IST,all,1.5,0,0.75,0,0,0,0,0,0,97.76
04:41:37,IST,all,2.76,0,1.26,8.54,0,0,0,0,0,87.44
04:41:38,IST,all,1,0,0.75,0,0,0,0,0,0,98.25
04:41:39,IST,all,1.25,0,0.25,0,0,0.25,0,0,0,98.25
