time,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,%idle
4:24:53,1.01,0,0.25,0,0,0,0,0,0,98.74
4:24:54,0.75,0,1,0.25,0,0,0,0,0,98
4:24:55,1.01,0,0.25,3.27,0,0,0,0,0,95.47
4:24:56,1.52,0,0.76,0,0,0,0,0,0,97.73
4:24:57,1.25,0,0.25,0,0,0,0,0,0,98.5
4:24:58,0.5,0,0.5,0,0,0,0,0,0,98.99
4:24:59,1.26,0,0,0,0,0,0,0,0,98.74
4:25:00,1.01,0,0.51,0,0,0,0,0,0,98.48
4:25:01,1.51,0,0.5,1.76,0,0,0,0,0,96.23
4:25:02,0.76,0,0.25,0,0,0,0,0,0,98.99
4:25:03,1.01,0,0.5,0,0,0.25,0,0,0,98.24
4:25:04,1,0,0.75,0,0,0,0,0,0,98.25
4:25:05,0.76,0,0.25,0,0,0,0,0,0,98.99
4:25:06,1,0,0.25,2,0,0.25,0,0,0,96.5
4:25:07,1.25,0,0.75,0,0,0,0,0,0,98
4:25:08,1.5,0,0.5,0,0,0,0,0,0,97.99
4:25:09,0.75,0,0.25,0,0,0.25,0,0,0,98.74
4:25:10,0.75,0,0.5,0,0,0,0,0,0,98.74
4:25:11,1.5,0,0.5,7.25,0,0.25,0,0,0,90.5
4:25:12,0.75,0,0.5,0,0,0,0,0,0,98.74
4:25:13,1.26,0,0.25,0,0,0,0,0,0,98.49
4:25:14,1.25,0,0.25,0.25,0,0,0,0,0,98.25
4:25:15,1.25,0,0.25,0,0,0.25,0,0,0,98.25
4:25:16,1.25,0,0.75,0,0,0,0,0,0,98
4:25:17,1.01,0,0.25,1.76,0,0.25,0,0,0,96.73
4:25:18,1.01,0,0,0,0,0,0,0,0,98.99
4:25:19,0.75,0,0.5,0,0,0,0,0,0,98.74
4:25:20,1.01,0,0.5,0,0,0,0,0,0,98.49
4:25:21,1,0,0.75,0,0,0,0,0,0,98.25
4:25:22,1.01,0,0.5,2.76,0,0,0,0,0,95.73
4:25:23,0.75,0,0.5,0,0,0.25,0,0,0,98.49
4:25:24,0.76,0,0.5,0,0,0,0,0,0,98.74
4:25:25,1.26,0,0.25,0,0,0,0,0,0,98.49
4:25:26,1.75,0,0.5,0,0,0,0,0,0,97.76
4:25:27,1.25,0,0.5,0,0,0,0,0,0,98.25
4:25:28,0.76,0,0.25,3.03,0,0,0,0,0,95.96
4:25:29,1.5,0,0.5,0,0,0,0,0,0,98
4:25:30,0.76,0,0,0,0,0,0,0,0,99.24
4:25:31,1.01,0,0.25,0,0,0,0,0,0,98.74
4:25:32,1.26,0,0.25,0,0,0,0,0,0,98.49
4:25:33,1,0,0.5,0,0,0,0,0,0,98.5
4:25:34,0.76,0,0.25,3.27,0,0.25,0,0,0,95.47
4:25:35,1,0,1,0,0,0,0,0,0,97.99
4:25:36,1.75,0,0.25,0.25,0,0,0,0,0,97.75
4:25:37,1,0,0.75,0,0,0,0,0,0,98.25
4:25:38,1.5,0,0.25,3.01,0,0.25,0,0,0,94.99
4:25:39,1.01,0,0.5,0,0,0,0,0,0,98.49
4:25:40,1.25,0,1.25,0,0,0,0,0,0,97.51
4:25:41,1.01,0,0.5,0,0,0,0,0,0,98.49
4:25:42,1.25,0,0.75,0.25,0,0,0,0,0,97.75
4:25:43,2.75,0,1,0,0,0.25,0,0,0,96
4:25:44,1.52,0,0.51,2.53,0,0,0,0,0,95.45
4:25:45,1.25,0,0.75,0,0,0,0,0,0,98
4:25:46,1,0,0.25,0.25,0,0,0,0,0,98.5
4:25:47,1.01,0,0.25,0,0,0,0,0,0,98.74
4:25:48,1,0,0.75,0,0,0,0,0,0,98.25
4:25:49,1.25,0,0.25,2.76,0,0.25,0,0,0,95.49
4:25:50,1.5,0,0.75,0,0,0,0,0,0,97.76
4:25:51,1.01,0,0.25,0,0,0,0,0,0,98.74
4:25:52,0.75,0,0.25,0,0,0,0,0,0,98.99
4:25:53,1.01,0,0.5,0,0,0,0,0,0,98.49
4:25:54,1.01,0,0.25,4.02,0,0,0,0,0,94.72
4:25:55,1,0,0.25,0,0,0.25,0,0,0,98.5
4:25:56,1.26,0,0,0,0,0,0,0,0,98.74
4:25:57,1,0,0.75,0,0,0.25,0,0,0,98
4:25:58,0.75,0,0.5,0,0,0,0,0,0,98.74
4:25:59,1.01,0,0.25,1.51,0,0,0,0,0,97.24
4:26:00,1.75,0,0.5,1.25,0,0,0,0,0,96.5
4:26:01,0.5,0,0.75,0,0,0,0,0,0,98.74
4:26:02,0.5,0,0.5,0,0,0,0,0,0,98.99
4:26:03,0.75,0,0.25,0,0,0,0,0,0,98.99
4:26:04,0.75,0,0.5,0,0,0,0,0,0,98.74
4:26:05,0.75,0,1,3.25,0,0.25,0,0,0,94.75
4:26:06,1.52,0,0.51,3.28,0,0,0,0,0,94.7
4:26:07,0.5,0,0.25,0,0,0,0,0,0,99.24
4:26:08,0.76,0,0.25,0,0,0,0,0,0,98.99
4:26:09,0.5,0,0.75,0,0,0,0,0,0,98.75
4:26:10,0.51,0,0.25,0,0,0,0,0,0,99.24
4:26:11,0.76,0,0.25,0.76,0,0,0,0,0,98.24
4:26:12,1.51,0,0.25,2.02,0,0,0,0,0,96.22
4:26:13,2.01,0,0.5,3.01,0,0,0,0,0,94.49
4:26:14,1.01,0,0,0,0,0,0,0,0,98.99
4:26:15,0.5,0,0.5,0,0,0,0,0,0,98.99
4:26:16,1.01,0,0.25,0.25,0,0,0,0,0,98.49
4:26:17,0.75,0,0.75,0,0,0,0,0,0,98.5
4:26:18,0.76,0,0.51,2.78,0,0,0,0,0,95.95
4:26:19,1.01,0,0.5,0,0,0,0,0,0,98.49
4:26:20,0.5,0,0.25,0.25,0,0,0,0,0,98.99
4:26:21,1.5,0,0.25,0,0,0.25,0,0,0,98
4:26:22,0.75,0,0.5,0,0,0,0,0,0,98.74
4:26:23,1.27,0,0,3.04,0,0,0,0,0,95.7
4:26:24,0.76,0,0.25,0,0,0,0,0,0,98.99
4:26:25,0.75,0,0.5,0,0,0.25,0,0,0,98.5
4:26:26,1.01,0,0,0,0,0,0,0,0,98.99
4:26:27,1,0,0.25,0,0,0,0,0,0,98.75
4:26:28,1.01,0,0.25,0.25,0,0,0,0,0,98.49
4:26:29,1,0,0.75,2.26,0,0,0,0,0,95.99
4:26:30,0.5,0,0.5,0,0,0,0,0,0,98.99
4:26:31,3,0,0.25,6.75,0,0,0,0,0,90
4:26:32,1.25,0,0.5,0,0,0,0,0,0,98.25
4:26:33,0.25,0,0.25,0,0,0,0,0,0,99.49
4:26:34,1,0,0.5,2.99,0,0.25,0,0,0,95.26
4:26:35,1.01,0,0,0,0,0,0,0,0,98.99
4:26:36,1,0,0.5,0,0,0,0,0,0,98.5
4:26:37,1.25,0,0.5,0,0,0,0,0,0,98.25
4:26:38,0.76,0,0.25,0,0,0,0,0,0,98.99
4:26:39,1,0,0.5,0.25,0,0,0,0,0,98.25
4:26:40,1,0,0.75,6.73,0,0.25,0,0,0,91.27
4:26:41,1.51,0,0.5,0,0,0,0,0,0,97.99
4:26:42,1.01,0,0.25,0,0,0,0,0,0,98.74
4:26:43,0.5,0,0.25,0,0,0,0,0,0,99.24
4:26:44,1,0,0.25,0,0,0,0,0,0,98.75
4:26:45,0.76,0,0.76,5.05,0,0,0,0,0,93.43
4:26:46,0.75,0,0.75,0,0,0,0,0,0,98.5
4:26:47,1.01,0,0.5,0,0,0,0,0,0,98.49
4:26:48,0.76,0,0.5,0,0,0,0,0,0,98.74
4:26:49,0.75,0,0.5,0,0,0.25,0,0,0,98.5
4:26:50,1.26,0,0,1.51,0,0,0,0,0,97.23
4:26:51,0.25,0,0.25,0,0,0,0,0,0,99.49
4:26:52,0.75,0,0,0,0,0.25,0,0,0,98.99
4:26:53,1.25,0,0.5,0,0,0,0,0,0,98.25
4:26:54,0.25,0,0.75,0,0,0,0,0,0,99
4:26:55,1.25,0,0.25,1.75,0,0,0,0,0,96.74
4:26:56,1.26,0,0.5,0,0,0,0,0,0,98.24
4:26:57,1.01,0,0.51,0,0,0,0,0,0,98.48
4:26:58,0.75,0,0.25,0,0,0.25,0,0,0,98.75
4:26:59,0.75,0,0.5,0,0,0,0,0,0,98.74
4:27:00,1.25,0,0.75,2.26,0,0,0,0,0,95.74
4:27:01,1.01,0,0.25,0.75,0,0,0,0,0,97.99
4:27:02,1,0,0.25,0,0,0,0,0,0,98.75
4:27:03,0.5,0,0.5,0,0,0,0,0,0,98.99
4:27:04,1.51,0,0.25,0,0,0,0,0,0,98.24
4:27:05,1,0,0.5,3,0,0.25,0,0,0,95.25
4:27:06,0.5,0,0.5,0,0,0,0,0,0,98.99
4:27:07,1.26,0,0.25,0,0,0,0,0,0,98.49
4:27:08,1.26,0,0,0,0,0,0,0,0,98.74
4:27:09,1.01,0,0.75,0,0,0.25,0,0,0,97.99
4:27:10,0.75,0,0.75,0,0,0,0,0,0,98.5
4:27:11,1.25,0,0.25,2.5,0,0.25,0,0,0,95.75
4:27:12,1,0,0.75,0,0,0,0,0,0,98.25
4:27:13,1.25,0,0.75,0,0,0,0,0,0,98
4:27:14,1.5,0,0.75,0,0,0,0,0,0,97.75
4:27:15,0.75,0,0.5,0,0,0,0,0,0,98.74
4:27:16,1.5,0,0.5,7.02,0,0,0,0,0,90.98
4:27:17,1.25,0,1.25,0,0,0,0,0,0,97.5
4:27:18,0.76,0,0.5,0,0,0,0,0,0,98.74
4:27:19,1,0,0.5,0,0,0.25,0,0,0,98.25
4:27:20,1,0,0.5,0,0,0,0,0,0,98.5
4:27:21,1.5,0,0.75,2.26,0,0,0,0,0,95.49
4:27:22,0.75,0,0.5,0,0,0,0,0,0,98.74
4:27:23,0.5,0,0.75,0.25,0,0.25,0,0,0,98.25
4:27:24,0.51,0,0.25,0,0,0,0,0,0,99.24
4:27:25,0.75,0,0.25,0,0,0.25,0,0,0,98.74
4:27:26,1.01,0,0.25,2.27,0,0.25,0,0,0,96.22
4:27:27,1.01,0,0.25,0,0,0,0,0,0,98.74
4:27:28,1,0,0.5,0,0,0,0,0,0,98.5
4:27:29,0.75,0,0.5,0,0,0,0,0,0,98.74
4:27:30,0.75,0,0.75,0,0,0,0,0,0,98.5
4:27:31,1.5,0,0.5,2.25,0,0,0,0,0,95.75
4:27:32,1,0,0.75,0,0,0,0,0,0,98.25
4:27:33,0.75,0,0.5,0,0,0.25,0,0,0,98.5
4:27:34,0.76,0,0.25,0,0,0,0,0,0,98.99
4:27:35,2.01,0,0.5,0,0,0,0,0,0,97.49
4:27:36,1,0,0.5,2.49,0,0.25,0,0,0,95.76
4:27:37,1.01,0,0.5,0,0,0,0,0,0,98.49
4:27:38,1.01,0,0,0,0,0,0,0,0,98.99
4:27:39,0.75,0,0.25,0.25,0,0.25,0,0,0,98.49
4:27:40,0.75,0,0.5,0,0,0.25,0,0,0,98.5
4:27:41,1.26,0,0.5,2.51,0,0,0,0,0,95.73
4:27:42,1.5,0,0.25,0,0,0,0,0,0,98.25
4:27:43,1.25,0,0.25,0,0,0,0,0,0,98.5
4:27:44,1.51,0,0.25,0,0,0,0,0,0,98.24
4:27:45,1.5,0,0.5,0,0,0,0,0,0,98
4:27:46,0.75,0,0.25,2.26,0,0,0,0,0,96.73
4:27:47,0.75,0,0.5,0,0,0,0,0,0,98.74
4:27:48,1.25,0,0.75,0,0,0.25,0,0,0,97.75
4:27:49,1.5,0,0.5,0,0,0,0,0,0,97.99
4:27:50,1.01,0,0.25,0,0,0,0,0,0,98.74
4:27:51,1.5,0,0.5,2.26,0,0.25,0,0,0,95.49
4:27:52,1.25,0,0.75,0,0,0,0,0,0,97.99
4:27:53,1.25,0,1,0,0,0.25,0,0,0,97.49
4:27:54,1,0,0.5,0,0,0.25,0,0,0,98.25
4:27:55,1,0,1,0.25,0,0,0,0,0,97.76
4:27:56,1.26,0,0.25,2.27,0,0,0,0,0,96.21
4:27:57,1,0,0.25,0.25,0,0.25,0,0,0,98.25
4:27:58,1,0,0.5,0,0,0,0,0,0,98.5
4:27:59,1.5,0,0.5,0,0,0,0,0,0,98
4:28:00,1.51,0,0.5,0,0,0.25,0,0,0,97.74
4:28:01,1.26,0,0.25,2.51,0,0,0,0,0,95.98
4:28:02,1.26,0,0.5,0,0,0,0,0,0,98.24
4:28:03,1.25,0,0.75,0,0,0,0,0,0,97.99
4:28:04,1.5,0,0.25,0,0,0,0,0,0,98.25
4:28:05,1.01,0,0.25,0.25,0,0.25,0,0,0,98.24
4:28:06,1.51,0,1.01,3.02,0,0,0,0,0,94.46
4:28:07,1.01,0,0.51,0,0,0,0,0,0,98.48
4:28:08,1.01,0,0.5,0,0,0.25,0,0,0,98.24
4:28:09,0.75,0,0.25,0,0,0,0,0,0,98.99
4:28:10,1.51,0,0.25,0,0,0,0,0,0,98.24
4:28:11,1.5,0,1,2.5,0,0,0,0,0,95
4:28:12,1.26,0,0.5,0,0,0,0,0,0,98.24
4:28:13,1.51,0,0.5,0.25,0,0,0,0,0,97.74
4:28:14,1.5,0,0.75,0,0,0.25,0,0,0,97.5
4:28:15,1.01,0,0.5,0,0,0,0,0,0,98.49
4:28:16,1.25,0,0.75,2.51,0,0.25,0,0,0,95.24
4:28:17,0.75,0,0.5,0,0,0,0,0,0,98.74
4:28:18,1.5,0,0.5,0,0,0,0,0,0,97.99
4:28:19,1,0,0,0.25,0,0.25,0,0,0,98.5
4:28:20,1.26,0,0.5,0,0,0,0,0,0,98.24
4:28:21,1.26,0,0.25,2.53,0,0,0,0,0,95.96
4:28:22,0.75,0,0.75,0,0,0.25,0,0,0,98.24
4:28:23,1.75,0,1.25,7.98,0,0,0,0,0,89.03
4:28:24,1.01,0,0.25,0,0,0,0,0,0,98.74
4:28:25,1.25,0,0,0.25,0,0,0,0,0,98.5
4:28:26,2.01,0,0.5,0,0,0,0,0,0,97.49
4:28:27,4.75,0,0.75,0,0,0,0,0,0,94.5
4:28:28,1.01,0,0.5,0,0,0,0,0,0,98.49
4:28:29,1.01,0,0.5,10.3,0,0,0,0,0,88.19
4:28:30,1.01,0,0.25,0,0,0,0,0,0,98.74
4:28:31,1.01,0,0.5,0,0,0,0,0,0,98.49
4:28:32,0.76,0,0,0,0,0.25,0,0,0,98.99
4:28:33,1,0,0.5,0,0,0,0,0,0,98.5
4:28:34,1,0,0.75,16.54,0,0.25,0,0,0,81.45
4:28:35,1.51,0,0.75,0,0,0,0,0,0,97.74
4:28:36,0.75,0,0.5,0,0,0.25,0,0,0,98.5
4:28:37,1,0,0.75,0.25,0,0.25,0,0,0,97.75
4:28:38,1.26,0,0.5,0,0,0,0,0,0,98.24
4:28:39,1.26,0,0.25,0.76,0,0.25,0,0,0,97.48
4:28:40,1.5,0,0.75,0,0,0,0,0,0,97.76
4:28:41,1.75,0,0.25,0,0,0,0,0,0,97.99
4:28:42,1,0,0.5,0,0,0,0,0,0,98.5
4:28:43,1.01,0,0.51,0,0,0,0,0,0,98.48
4:28:44,1.26,0,0.25,2.51,0,0,0,0,0,95.98
4:28:45,1.25,0,0.5,0.25,0,0,0,0,0,97.99
4:28:46,1.5,0,0.75,0,0,0.25,0,0,0,97.49
4:28:47,1.5,0,1,0,0,0,0,0,0,97.49
4:28:48,1.51,0,0.5,0,0,0,0,0,0,97.99
4:28:49,1.75,0,0,2.51,0,0,0,0,0,95.74
4:28:50,1.51,0,0.76,0,0,0,0,0,0,97.73
4:28:51,1.75,0,0.25,0,0,0.25,0,0,0,97.75
4:28:52,1.51,0,0.5,0,0,0,0,0,0,97.99
4:28:53,1.75,0,0.75,0,0,0,0,0,0,97.51
4:28:54,1.24,0,1,2.74,0,0.25,0,0,0,94.78
4:28:55,1.01,0,1.01,0,0,0,0,0,0,97.98
4:28:56,1.01,0,0.25,0,0,0,0,0,0,98.74
4:28:57,1.5,0,0.75,7.52,0,0,0,0,0,90.23
4:28:58,1.25,0,0.75,0,0,0,0,0,0,97.99
4:28:59,1.75,0,0.5,0,0,0.5,0,0,0,97.26
4:29:00,1.75,0,0.25,0.25,0,0,0,0,0,97.75
4:29:01,2.24,0,0.5,0,0,0,0,0,0,97.26
4:29:02,1.76,0,0.25,1.26,0,0,0,0,0,96.73
4:29:03,1.51,0,0.25,1.76,0,0,0,0,0,96.48
4:29:04,1.25,0,0.75,0,0,0,0,0,0,97.99
4:29:05,1.26,0,0.5,0,0,0,0,0,0,98.24
4:29:06,1.26,0,0,0,0,0.25,0,0,0,98.49
4:29:07,1.26,0,0.25,0,0,0,0,0,0,98.49
4:29:08,1.01,0,0.5,3.02,0,0.25,0,0,0,95.23
4:29:09,1.01,0,0.75,0,0,0,0,0,0,98.24
4:29:10,1.5,0,1,0,0,0,0,0,0,97.51
4:29:11,1.25,0,0.25,0,0,0,0,0,0,98.5
4:29:12,0.51,0,0.25,0,0,0,0,0,0,99.24
4:29:13,1.51,0,0.5,1.01,0,0,0,0,0,96.98
4:29:14,0.76,0,0.25,0.25,0,0,0,0,0,98.74
4:29:15,1.26,0,0.25,0,0,0,0,0,0,98.49
4:29:16,1.01,0,0.75,5.03,0,0,0,0,0,93.22
4:29:17,1.01,0,0.25,0,0,0.25,0,0,0,98.49
4:29:18,1.5,0,0.5,0.25,0,0,0,0,0,97.76
4:29:19,1.5,0,0.75,0,0,0.25,0,0,0,97.51
4:29:20,1.75,0,0.75,0,0,0,0,0,0,97.51
4:29:21,1.01,0,0.25,0,0,0.25,0,0,0,98.49
4:29:22,1.5,0,0.5,2.76,0,0.25,0,0,0,94.99
4:29:23,0.76,0,0.5,0,0,0,0,0,0,98.74
4:29:24,1.75,0,0.25,0.25,0,0.25,0,0,0,97.51
4:29:25,1.01,0,0.75,0,0,0.25,0,0,0,97.99
4:29:26,1,0,0.75,0,0,0,0,0,0,98.25
4:29:27,1.75,0,0.5,1.25,0,0,0,0,0,96.49
4:29:28,1.51,0,0.5,0,0,0,0,0,0,97.99
4:29:29,1.5,0,0.5,0,0,0,0,0,0,97.99
4:29:30,0.5,0,0.5,0.25,0,0,0,0,0,98.74
4:29:31,1,0,0.75,0,0,0.25,0,0,0,98
4:29:32,1.01,0,0.51,2.78,0,0,0,0,0,95.71
4:29:33,1.01,0,0.5,0,0,0,0,0,0,98.49
4:29:34,1.25,0,0.5,0,0,0.25,0,0,0,97.99
4:29:35,1.26,0,0.25,0,0,0,0,0,0,98.49
4:29:36,1.01,0,0.51,0,0,0,0,0,0,98.48
4:29:37,1.5,0,0.5,1.25,0,0,0,0,0,96.74
4:29:38,1.01,0,0.5,0,0,0,0,0,0,98.49
4:29:39,1.25,0,0.75,0,0,0,0,0,0,97.99
4:29:40,1,0,0.75,0.25,0,0,0,0,0,98
4:29:41,1.75,0,0.5,0,0,0.25,0,0,0,97.5
4:29:42,1.25,0,1,2.74,0,0.25,0,0,0,94.76
4:29:43,1.5,0,0.5,0,0,0,0,0,0,97.99
4:29:44,2.01,0,0.25,0,0,0,0,0,0,97.74
4:29:45,1.5,0,0.5,0,0,0.25,0,0,0,97.75
4:29:46,1.51,0,0.25,0,0,0,0,0,0,98.24
4:29:47,0.75,0,1,2.01,0,0,0,0,0,96.24
4:29:48,1.26,0,0.25,0,0,0,0,0,0,98.49
4:29:49,1.26,0,0.25,0,0,0,0,0,0,98.49
4:29:50,1.51,0,0.25,0,0,0.25,0,0,0,97.99
4:29:51,1.5,0,0.5,0,0,0,0,0,0,98
4:29:52,1,0,0.75,3.01,0,0,0,0,0,95.24
4:29:53,1.51,0,0.5,0,0,0,0,0,0,97.98
4:29:54,1,0,0.5,0.25,0,0,0,0,0,98.25
4:29:55,1.26,0,0.5,0,0,0,0,0,0,98.24
4:29:56,1.74,0,1,0,0,0,0,0,0,97.26
4:29:57,1.01,0,0.5,1.76,0,0,0,0,0,96.73
4:29:58,1.01,0,0.25,0,0,0.25,0,0,0,98.49
4:29:59,2.24,0,0.5,0,0,0,0,0,0,97.26
4:30:00,1.51,0,1.01,0,0,0,0,0,0,97.49
4:30:01,1.5,0,0.75,0,0,0.25,0,0,0,97.51
4:30:02,1.5,0,0.5,4.01,0,0,0,0,0,93.98
4:30:03,1.01,0,0.25,0,0,0,0,0,0,98.74
4:30:04,1.26,0,0.25,0,0,0.25,0,0,0,98.24
4:30:05,1.5,0,0.75,0,0,0,0,0,0,97.76
4:30:06,2.02,0,1.01,0,0,0,0,0,0,96.98
4:30:07,1.01,0,0.5,2.76,0,0.25,0,0,0,95.48
4:30:08,1.26,0,0.75,0,0,0,0,0,0,97.99
4:30:09,1.25,0,0.5,0,0,0,0,0,0,98.25
4:30:10,1.01,0,0.51,0,0,0,0,0,0,98.48
4:30:11,0.75,0,0.75,0,0,0,0,0,0,98.5
4:30:12,1,0,1.25,2.75,0,0,0,0,0,95
4:30:13,1.26,0,0.5,0,0,0,0,0,0,98.24
4:30:14,0.76,0,0.5,0,0,0,0,0,0,98.74
4:30:15,1.26,0,0.5,0,0,0,0,0,0,98.24
4:30:16,1.26,0,0.5,0,0,0.25,0,0,0,97.99
4:30:17,1,0,0.5,1.25,0,0.25,0,0,0,96.99
4:30:18,1.26,0,0.5,0.25,0,0,0,0,0,97.99
4:30:19,1,0,0.5,0,0,0.25,0,0,0,98.25
4:30:20,1.01,0,0.5,0,0,0.25,0,0,0,98.24
4:30:21,1.5,0,0.5,0,0,0,0,0,0,97.99
4:30:22,1.25,0,0.5,2.51,0,0,0,0,0,95.74
4:30:23,2.26,0,0.75,0.75,0,0,0,0,0,96.24
4:30:24,1.49,0,0.75,0,0,0.25,0,0,0,97.51
4:30:25,1.5,0,0.75,0,0,0,0,0,0,97.74
4:30:26,1.5,0,0.75,0.25,0,0,0,0,0,97.5
4:30:27,1.5,0,0.5,0,0,0,0,0,0,98
4:30:28,0.76,0,0,1.27,0,0,0,0,0,97.97
4:30:29,1.25,0,0.5,2.01,0,0,0,0,0,96.24
4:30:30,1.01,0,0.76,0,0,0,0,0,0,98.24
4:30:31,0.75,0,0.5,0,0,0,0,0,0,98.74
4:30:32,1.25,0,0.5,0,0,0.25,0,0,0,97.99
4:30:33,1.25,0,0.75,0,0,0,0,0,0,98
4:30:34,0.76,0,0.51,2.78,0,0,0,0,0,95.96
4:30:35,1.01,0,0.5,0,0,0,0,0,0,98.49
4:30:36,1,0,1,0.25,0,0,0,0,0,97.76
4:30:37,1.24,0,1,0,0,0.25,0,0,0,97.51
4:30:38,1.51,0,0.25,0,0,0,0,0,0,98.24
4:30:39,1.25,0,0.75,2,0,0.25,0,0,0,95.75
4:30:40,1.5,0,0.75,0,0,0.25,0,0,0,97.51
4:30:41,1.25,0,0.75,0,0,0.25,0,0,0,97.75
4:30:42,0.76,0,0.25,0,0,0,0,0,0,98.99
4:30:43,1.5,0,0.25,0,0,0,0,0,0,98.25
4:30:44,1.5,0,0.5,2.75,0,0,0,0,0,95.25
4:30:45,1.5,0,0.5,0,0,0,0,0,0,97.99
4:30:46,1.25,0,0.5,0,0,0,0,0,0,98.25
4:30:47,0.76,0,0.5,0,0,0,0,0,0,98.74
4:30:48,1.01,0,0.75,0,0,0,0,0,0,98.24
4:30:49,1.01,0,0.25,2.52,0,0,0,0,0,96.22
4:30:50,1.25,0,0.75,0,0,0.25,0,0,0,97.75
4:30:51,1.75,0,0.5,0,0,0,0,0,0,97.76
4:30:52,1.01,0,0.5,0.25,0,0,0,0,0,98.24
4:30:53,1.5,0,0.5,0,0,0,0,0,0,97.99
4:30:54,1.5,0,0.5,2.5,0,0,0,0,0,95.5
4:30:55,1.01,0,1.01,0,0,0,0,0,0,97.99
4:30:56,2.01,0,0.25,0,0,0,0,0,0,97.74
4:30:57,1.5,0,1,0,0,0.25,0,0,0,97.25
4:30:58,1.25,0,0.5,0,0,0,0,0,0,98.25
4:30:59,1.5,0,0.5,2.76,0,0.25,0,0,0,94.99
4:31:00,1.75,0,0.25,0,0,0,0,0,0,97.99
4:31:01,1.74,0,0.5,0,0,0.25,0,0,0,97.51
4:31:02,1.26,0,0.25,0,0,0,0,0,0,98.49
4:31:03,1.26,0,0,0,0,0,0,0,0,98.74
4:31:04,1.25,0,0.5,2.5,0,0,0,0,0,95.75
4:31:05,1.26,0,0.5,0,0,0,0,0,0,98.24
4:31:06,1.5,0,0,0,0,0,0,0,0,98.5
4:31:07,1.5,0,0.5,0,0,0,0,0,0,97.99
4:31:08,1.01,0,0.5,0,0,0,0,0,0,98.49
4:31:09,0.75,0,0.75,3.01,0,0,0,0,0,95.49
4:31:10,1,0,1,0,0,0,0,0,0,98
4:31:11,1.26,0,0.25,0,0,0,0,0,0,98.49
4:31:12,1.01,0,0.25,0,0,0,0,0,0,98.74
4:31:13,1.26,0,0.25,0,0,0,0,0,0,98.48
4:31:14,1.25,0,0.5,2.76,0,0,0,0,0,95.49
4:31:15,1.25,0,1,0,0,0,0,0,0,97.75
4:31:16,0.76,0,0.25,0,0,0,0,0,0,98.99
4:31:17,1.26,0,0.25,0,0,0,0,0,0,98.49
4:31:18,1.01,0,0.5,0,0,0,0,0,0,98.49
4:31:19,1.5,0,0.5,2.75,0,0,0,0,0,95.25
4:31:20,1,0,0.5,0,0,0,0,0,0,98.5
4:31:21,1.25,0,0.75,0,0,0,0,0,0,97.99
4:31:22,1.5,0,0.5,0,0,0.25,0,0,0,97.75
4:31:23,1,0,0.5,0,0,0.25,0,0,0,98.25
4:31:24,1.25,0,0.25,3.01,0,0,0,0,0,95.49
4:31:25,1.25,0,0.75,0,0,0,0,0,0,97.99
4:31:26,1.25,0,0.5,0,0,0,0,0,0,98.25
4:31:27,1.75,0,0.25,0,0,0,0,0,0,97.99
4:31:28,1.5,0,0.5,0,0,0,0,0,0,98
4:31:29,1.25,0,0.75,2.75,0,0,0,0,0,95.25
4:31:30,0.76,0,0.5,0,0,0,0,0,0,98.74
4:31:31,1.25,0,0.5,0,0,0,0,0,0,98.25
4:31:32,1.51,0,0.5,0,0,0,0,0,0,97.99
4:31:33,1.01,0,0.5,0,0,0,0,0,0,98.49
4:31:34,1.5,0,0.5,2.01,0,0.25,0,0,0,95.74
4:31:35,1.25,0,0.5,0.25,0,0,0,0,0,97.99
4:31:36,1.01,0,0.25,0,0,0,0,0,0,98.74
4:31:37,1.5,0,0.75,0,0,0,0,0,0,97.74
4:31:38,1.5,0,0.5,0,0,0,0,0,0,98
4:31:39,1.74,0,0.74,2.48,0,0,0,0,0,95.04
4:31:40,1.26,0,0,0,0,0,0,0,0,98.74
4:31:41,1.75,0,0.5,0,0,0,0,0,0,97.76
4:31:42,1.76,0,0.75,0,0,0,0,0,0,97.49
4:31:43,1.25,0,0.5,0,0,0.25,0,0,0,97.99
4:31:44,1.75,0,0.75,5.75,0,0.25,0,0,0,91.5
4:31:45,1.26,0,0.25,0,0,0,0,0,0,98.49
4:31:46,2.01,0,0.75,0,0,0,0,0,0,97.24
4:31:47,2.5,0,0.5,0.25,0,0,0,0,0,96.75
4:31:48,1.74,0,0.99,0,0,0.25,0,0,0,97.02
4:31:49,2.01,0,0.25,0.5,0,0,0,0,0,97.24
4:31:50,1.25,0,0.75,0,0,0,0,0,0,98
4:31:51,1.25,0,0.5,0,0,0,0,0,0,98.25
4:31:52,1.26,0,0.5,0,0,0,0,0,0,98.24
4:31:53,1.5,0,0.75,0.25,0,0,0,0,0,97.5
4:31:54,1.01,0,0.25,2.27,0,0,0,0,0,96.47
4:31:55,2.01,0,0,0,0,0,0,0,0,97.99
4:31:56,1.5,0,0.75,3,0,0,0,0,0,94.75
4:31:57,1.01,0,0.25,0,0,0,0,0,0,98.74
4:31:58,1.25,0,0.75,0,0,0,0,0,0,97.99
4:31:59,0.76,0,0.5,0,0,0,0,0,0,98.74
4:32:00,1.51,0,0.25,0,0,0,0,0,0,98.24
4:32:01,1.75,0,0,0,0,0,0,0,0,98.25
